Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,117133.936,nm
M Cursor Width,13520.219,nm
R Cursor Pos,74261.312,nm
R Cursor Width,-11350.921,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,74261.3143759998 nm
R Cursor Width,-11350.9207551545 nm
M Cursor Position,117133.937135132 nm
M Cursor Width,13520.2191906305 nm


Data
Lateral(nm),Height Data(µm),,
4805.70821071195,-0.884600689697811,,
4820.58656430549,-0.884804690044037,,
4835.46491789902,-0.885109667823363,,
4850.34327149256,-0.885076459646443,,
4865.2216250861,-0.885111232931814,,
4880.09997867963,-0.88545482915087,,
4894.97833227317,-0.885091877521914,,
4909.8566858667,-0.884451401914051,,
4924.73503946024,-0.884323975415191,,
4939.61339305377,-0.884355154840076,,
4954.49174664731,-0.884718458643726,,
4969.37010024084,-0.885236552057545,,
4984.24845383438,-0.885710396477229,,
4999.12680742791,-0.886750561128332,,
5014.00516102145,-0.888517978883563,,
5028.88351461498,-0.889806966951406,,
5043.76186820852,-0.890880594088008,,
5058.64022180206,-0.891722607465128,,
5073.51857539559,-0.891814502145634,,
5088.39692898913,-0.891633548025841,,
5103.27528258266,-0.890869516669128,,
5118.1536361762,-0.889814310924982,,
5133.03198976973,-0.888643576328704,,
5147.91034336327,-0.887637092816237,,
5162.7886969568,-0.887304485044257,,
5177.66705055034,-0.886325708817138,,
5192.54540414388,-0.884609941223072,,
5207.42375773741,-0.883513497482621,,
5222.30211133095,-0.883841995692586,,
5237.18046492448,-0.884749576737513,,
5252.05881851802,-0.886106341045762,,
5266.93717211155,-0.887461589391014,,
5281.81552570509,-0.888129944141908,,
5296.69387929862,-0.888958044480697,,
5311.57223289216,-0.889729714182645,,
5326.45058648569,-0.890607008980951,,
5341.32894007923,-0.891324248056368,,
5356.20729367277,-0.892315340081997,,
5371.0856472663,-0.892991139212959,,
5385.96400085984,-0.8928141792191,,
5400.84235445337,-0.892799703766905,,
