Meta Data
Label,Value,


Analytical Results
Table: General
Label,Value,Units
M Cursor Pos,342395.744,nm
M Cursor Width,0,nm
R Cursor Pos,1828069.504,nm
R Cursor Width,0,nm
Type,Two-Points Cursors,


Data Leveling Position
R Cursor Position,1828069.52104005 nm
R Cursor Width,0 nm
M Cursor Position,342395.743622258 nm
M Cursor Width,0 nm


Data
Lateral(nm),Height Data(nm),,
63373.5152359505,105.001976721709,,
63527.7087036778,105.023698604515,,
63681.9021714052,103.530569315545,,
63836.0956391326,101.621584418276,,
63990.28910686,100.956146678069,,
64144.4825745873,103.111223035597,,
64298.6760423147,109.280772892447,,
64452.8695100421,115.754832479723,,
64607.0629777694,116.913541750804,,
64761.2564454968,114.903506251208,,
64915.4499132242,113.037838610401,,
65069.6433809516,113.929364906223,,
65223.8368486789,116.617527384705,,
65378.0303164063,117.798033131896,,
65532.2237841337,116.215240247379,,
65686.4172518611,111.794105681074,,
65840.6107195884,106.616115282362,,
65994.8041873158,103.468896110998,,
66148.9976550432,103.240756690253,,
66303.1911227706,103.566671665238,,
66457.3845904979,102.214262594789,,
66611.5780582253,102.059398277805,,
66765.7715259527,105.641054320834,,
66919.96499368,110.99744243133,,
67074.1584614074,115.199638247411,,
67228.3519291348,117.91808821857,,
67382.5453968622,117.345745832956,,
67536.7388645895,114.887165166305,,
67690.9323323169,112.509173602299,,
67845.1258000443,113.095427048167,,
67999.3192677717,116.231369400307,,
68153.512735499,116.756269853661,,
68307.7062032264,114.051267371838,,
68461.8996709538,109.271376694683,,
68616.0931386812,104.934830253735,,
68770.2866064085,101.322531462525,,
68924.4800741359,100.552973477458,,
69078.6735418633,102.546736745256,,
69232.8670095907,104.330771058106,,
69387.060477318,104.271323105599,,
69541.2539450454,104.36486499797,,
69695.4474127728,106.623639179967,,
69849.6408805002,111.456655404926,,
70003.8343482275,116.438979650012,,
70158.0278159549,119.207284035428,,
70312.2212836823,120.058937247825,,
70466.4147514096,119.380473266019,,
70620.608219137,118.835754670486,,
70774.8016868644,119.58013350316,,
70928.9951545918,119.119223798133,,
71083.1886223191,115.475938237868,,
71237.3820900465,108.734609503213,,
71391.5755577739,102.94396922509,,
71545.7690255013,101.788118611706,,
71699.9624932286,105.296967138767,,
71854.155960956,109.406045552812,,
72008.3494286834,110.772419119289,,
72162.5428964107,109.078801388814,,
72316.7363641381,106.890583421252,,
72470.9298318655,106.852474591457,,
72625.1232995929,111.74004662088,,
72779.3167673202,118.924556819629,,
72933.5102350476,121.955912364519,,
73087.703702775,120.395143171712,,
73241.8971705024,116.593972024899,,
73396.0906382297,114.458472568797,,
73550.2841059571,112.990071550995,,
73704.4775736845,111.637420193094,,
73858.6710414119,109.604332813925,,
74012.8645091392,106.759517303471,,
74167.0579768666,103.585448498168,,
74321.251444594,102.155611784059,,
74475.4449123214,104.745153336319,,
74629.6383800487,108.562281989023,,
74783.8318477761,110.0863000389,,
74938.0253155035,109.734672053758,,
75092.2187832308,109.912927028524,,
75246.4122509582,111.016349619235,,
75400.6057186856,114.185440744512,,
